title
"Number of Jobs Ended: by Node Count"
parameters
"Resource =  TACC-STAMPEDE"
start,end
2013-08-01,2014-01-31
---------
Day,"[1] Number of Jobs Ended","[2] Number of Jobs Ended","[16] Number of Jobs Ended","[4] Number of Jobs Ended","[32] Number of Jobs Ended","[8] Number of Jobs Ended","[6] Number of Jobs Ended","[3] Number of Jobs Ended","[64] Number of Jobs Ended","[5] Number of Jobs Ended","[10] Number of Jobs Ended","[7] Number of Jobs Ended","[36] Number of Jobs Ended","[12] Number of Jobs Ended","[20] Number of Jobs Ended","[256] Number of Jobs Ended","[128] Number of Jobs Ended","[15] Number of Jobs Ended","[11] Number of Jobs Ended","[9] Number of Jobs Ended","[31] Number of Jobs Ended","[13] Number of Jobs Ended","[48] Number of Jobs Ended","[24] Number of Jobs Ended","[30] Number of Jobs Ended","[61] Number of Jobs Ended","[25] Number of Jobs Ended","[100] Number of Jobs Ended","[60] Number of Jobs Ended","[40] Number of Jobs Ended","[150] Number of Jobs Ended","[50] Number of Jobs Ended","[14] Number of Jobs Ended","[18] Number of Jobs Ended","[240] Number of Jobs Ended","[512] Number of Jobs Ended","[183] Number of Jobs Ended","[181] Number of Jobs Ended","[384] Number of Jobs Ended","[45] Number of Jobs Ended","[66] Number of Jobs Ended","[90] Number of Jobs Ended","[80] Number of Jobs Ended","[120] Number of Jobs Ended","[96] Number of Jobs Ended","[22] Number of Jobs Ended","[250] Number of Jobs Ended","[28] Number of Jobs Ended","[63] Number of Jobs Ended","[19] Number of Jobs Ended","[42] Number of Jobs Ended","[17] Number of Jobs Ended","[212] Number of Jobs Ended","[106] Number of Jobs Ended","[35] Number of Jobs Ended","[26] Number of Jobs Ended","[72] Number of Jobs Ended","[54] Number of Jobs Ended","[1024] Number of Jobs Ended","[125] Number of Jobs Ended","[81] Number of Jobs Ended","[75] Number of Jobs Ended","[248] Number of Jobs Ended","[62] Number of Jobs Ended","[99] Number of Jobs Ended","[226] Number of Jobs Ended","[49] Number of Jobs Ended","[38] Number of Jobs Ended","[135] Number of Jobs Ended","[144] Number of Jobs Ended","[33] Number of Jobs Ended","[375] Number of Jobs Ended","[192] Number of Jobs Ended","[34] Number of Jobs Ended","[110] Number of Jobs Ended","[39] Number of Jobs Ended","[122] Number of Jobs Ended","[220] Number of Jobs Ended","[252] Number of Jobs Ended","[160] Number of Jobs Ended","[162] Number of Jobs Ended","[51] Number of Jobs Ended","[117] Number of Jobs Ended","[27] Number of Jobs Ended","[200] Number of Jobs Ended","[21] Number of Jobs Ended","[23] Number of Jobs Ended","[204] Number of Jobs Ended","[78] Number of Jobs Ended","[57] Number of Jobs Ended","[84] Number of Jobs Ended","[56] Number of Jobs Ended","[216] Number of Jobs Ended","[52] Number of Jobs Ended","[112] Number of Jobs Ended","[148] Number of Jobs Ended","[46] Number of Jobs Ended","[180] Number of Jobs Ended","[29] Number of Jobs Ended","[44] Number of Jobs Ended","[65] Number of Jobs Ended","[76] Number of Jobs Ended","[225] Number of Jobs Ended","[70] Number of Jobs Ended","[140] Number of Jobs Ended","[43] Number of Jobs Ended","[188] Number of Jobs Ended","[101] Number of Jobs Ended","[2048] Number of Jobs Ended","[157] Number of Jobs Ended","[108] Number of Jobs Ended","[174] Number of Jobs Ended","[82] Number of Jobs Ended","[224] Number of Jobs Ended","[105] Number of Jobs Ended","[139] Number of Jobs Ended","[37] Number of Jobs Ended","[41] Number of Jobs Ended","[47] Number of Jobs Ended","[98] Number of Jobs Ended","[500] Number of Jobs Ended","[121] Number of Jobs Ended","[124] Number of Jobs Ended","[210] Number of Jobs Ended","[705] Number of Jobs Ended","[152] Number of Jobs Ended","[171] Number of Jobs Ended","[55] Number of Jobs Ended","[68] Number of Jobs Ended","[93] Number of Jobs Ended","[129] Number of Jobs Ended","[136] Number of Jobs Ended","[147] Number of Jobs Ended","[400] Number of Jobs Ended","[83] Number of Jobs Ended","[255] Number of Jobs Ended","[86] Number of Jobs Ended","[114] Number of Jobs Ended","[138] Number of Jobs Ended","[169] Number of Jobs Ended","[2000] Number of Jobs Ended","[87] Number of Jobs Ended","[126] Number of Jobs Ended","[153] Number of Jobs Ended","[243] Number of Jobs Ended","[58] Number of Jobs Ended","[59] Number of Jobs Ended","[69] Number of Jobs Ended","[92] Number of Jobs Ended","[94] Number of Jobs Ended","[113] Number of Jobs Ended","[161] Number of Jobs Ended","[196] Number of Jobs Ended","[640] Number of Jobs Ended","[111] Number of Jobs Ended","[146] Number of Jobs Ended","[155] Number of Jobs Ended","[170] Number of Jobs Ended","[195] Number of Jobs Ended","[207] Number of Jobs Ended","[53] Number of Jobs Ended","[71] Number of Jobs Ended","[102] Number of Jobs Ended","[119] Number of Jobs Ended","[131] Number of Jobs Ended","[132] Number of Jobs Ended","[142] Number of Jobs Ended","[175] Number of Jobs Ended","[176] Number of Jobs Ended","[197] Number of Jobs Ended","[211] Number of Jobs Ended","[233] Number of Jobs Ended","[234] Number of Jobs Ended","[768] Number of Jobs Ended","[800] Number of Jobs Ended","[88] Number of Jobs Ended","[97] Number of Jobs Ended","[103] Number of Jobs Ended","[107] Number of Jobs Ended","[115] Number of Jobs Ended","[123] Number of Jobs Ended","[127] Number of Jobs Ended","[130] Number of Jobs Ended","[133] Number of Jobs Ended","[145] Number of Jobs Ended","[159] Number of Jobs Ended","[163] Number of Jobs Ended","[168] Number of Jobs Ended","[173] Number of Jobs Ended","[187] Number of Jobs Ended","[191] Number of Jobs Ended","[194] Number of Jobs Ended","[203] Number of Jobs Ended","[209] Number of Jobs Ended","[218] Number of Jobs Ended","[237] Number of Jobs Ended","[241] Number of Jobs Ended","[320] Number of Jobs Ended","[350] Number of Jobs Ended","[625] Number of Jobs Ended","[864] Number of Jobs Ended"
2013-11-10,1426,208,104,175,29,114,29,41,16,33,10,8,2,15,23,5,9,3,2,6,0,9,0,0,6,10,0,0,1,4,0,0,0,0,9,0,0,0,51,0,0,2,3,2,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-11,2370,401,435,219,31,199,48,89,44,15,13,7,1,19,15,4,13,9,0,4,0,11,0,2,4,53,5,0,2,0,0,0,0,0,5,0,0,0,18,2,0,3,0,0,0,0,4,0,1,0,0,0,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-12,1667,577,189,256,45,187,52,70,30,65,33,2,0,22,9,16,16,1,0,5,1,6,0,2,6,12,3,6,0,1,0,0,0,4,3,0,0,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-13,1761,434,220,203,40,148,36,59,27,51,17,57,0,16,7,8,15,16,0,0,0,4,0,0,4,2,5,3,1,2,0,0,0,0,3,0,0,0,0,0,0,4,3,0,0,0,0,0,1,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-14,2694,360,403,264,48,148,25,156,103,61,20,141,0,7,19,14,7,19,1,4,0,4,0,1,7,0,6,0,1,4,3,1,1,1,10,0,0,7,0,0,0,0,7,0,0,0,0,1,1,1,0,1,24,0,1,2,1,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-15,3162,449,936,472,141,271,43,126,419,71,49,6,0,8,8,13,4,3,0,5,31,8,3,4,1,2,12,3,4,2,3,3,0,1,8,0,0,6,0,2,0,0,0,0,0,0,2,1,1,0,0,0,34,0,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-16,1562,238,127,493,17,48,19,79,507,8,32,7,0,9,14,13,6,3,0,0,4,5,7,1,1,1,8,10,0,0,5,1,0,0,2,0,0,6,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-17,2016,276,132,155,75,137,19,93,627,12,5,13,0,14,5,11,3,2,17,31,0,5,1,7,1,0,9,9,4,0,3,0,0,1,0,0,0,7,0,7,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,1,10,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-18,1887,353,163,184,160,164,26,43,246,69,24,19,0,5,8,0,6,3,13,27,1,9,1,6,5,5,8,14,7,1,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013-11-19,1651,350,126,278,166,233,39,174,176,42,39,69,0,29,8,0,0,2,32,18,1,3,1,3,4,1,5,14,4,0,5,2,0,1,2,0,0,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-20,1623,234,186,205,943,205,35,143,104,19,25,100,0,9,6,4,1,0,44,62,2,6,0,4,3,1,1,2,5,0,2,1,0,0,1,3,0,8,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-21,1665,338,287,271,17464,123,40,74,153,34,21,47,0,15,11,6,2,1,13,27,0,4,0,1,0,0,5,8,4,3,5,6,8,2,0,2,0,11,0,0,0,0,1,5,0,0,0,0,2,3,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-22,1575,449,723,311,105,224,32,42,188,28,16,19,0,12,12,2,0,2,9,26,2,6,0,11,1,0,4,11,12,1,8,3,3,0,0,12,0,4,0,11,0,0,0,5,0,0,0,0,5,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-23,1348,219,369,450,61,91,28,51,574,8,2,5,4,5,7,3,0,1,0,1,0,3,0,1,0,0,2,1,1,0,4,2,17,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-24,1975,282,1361,888,171,98,43,74,33,25,19,4,1210,16,7,6,1,12,0,24,3,4,0,1,0,35,4,15,4,0,3,8,4,2,0,0,0,1,0,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-25,2035,336,906,531,96,126,71,62,34,10,5,4,0,13,16,6,9,1,0,21,5,0,0,2,2,60,7,22,2,0,2,7,0,5,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-26,1629,360,683,321,126,161,67,77,36,97,36,11,0,33,46,15,4,6,1,16,1,6,0,9,1,52,0,1,5,2,4,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,11,2,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-27,1163,392,304,345,106,159,13,14,35,34,26,7,0,17,12,10,17,3,2,0,1,5,2,5,4,23,8,0,0,1,0,4,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-28,974,246,308,152,118,88,18,34,14,20,3,17,0,17,8,4,0,23,1,1,0,3,1,3,3,23,5,0,3,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,6,0,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10,0,1,3,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-29,1298,113,676,201,105,47,48,41,21,7,1,26,0,14,8,2,2,4,0,1,0,11,0,0,0,22,11,2,0,0,0,2,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,14,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-11-30,1112,136,234,210,97,41,11,5,13,5,3,24,0,14,4,16,2,4,0,2,0,4,1,2,2,4,6,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-01,1257,239,181,659,85,62,36,17,18,10,13,94,0,18,8,11,3,21,1,4,0,5,0,3,7,9,3,1,0,2,0,1,2,0,0,1,0,9,0,0,8,0,0,0,0,1,0,0,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-02,2259,196,266,294,125,66,59,64,21,25,38,586,0,22,12,25,13,7,1,1,0,4,3,2,1,24,3,0,1,2,0,2,0,2,0,1,0,1,0,0,8,0,2,0,0,0,0,0,20,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-03,2131,294,278,280,156,104,27,62,44,21,18,7,1,36,47,17,10,6,2,6,0,11,2,1,7,15,7,4,6,1,0,3,1,2,0,3,0,0,0,1,6,5,0,0,0,0,0,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-04,1853,338,723,308,107,115,22,57,43,43,29,17,320,22,15,11,8,3,3,8,0,7,0,3,0,9,5,0,2,3,0,3,4,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,1,0,0,0,11,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-05,1648,340,436,152,106,90,31,97,46,33,8,3,100,15,37,22,12,4,2,9,0,8,2,0,0,5,4,3,7,13,0,1,4,0,0,0,0,0,0,3,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013-12-06,1721,482,784,211,136,85,23,159,41,63,33,5,526,13,10,75,9,6,0,9,0,4,1,1,0,0,6,14,7,2,0,0,1,3,1,8,0,0,0,0,0,3,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,10,0,2,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
