,[100] Wall Hours: Per Job,[101] Wall Hours: Per Job,[102] Wall Hours: Per Job,[103] Wall Hours: Per Job,[104] Wall Hours: Per Job,[105] Wall Hours: Per Job,[106] Wall Hours: Per Job,[107] Wall Hours: Per Job,[108] Wall Hours: Per Job,[109] Wall Hours: Per Job,[10] Wall Hours: Per Job,[110] Wall Hours: Per Job,[111] Wall Hours: Per Job,[112] Wall Hours: Per Job,[113] Wall Hours: Per Job,[114] Wall Hours: Per Job,[115] Wall Hours: Per Job,[116] Wall Hours: Per Job,[118] Wall Hours: Per Job,[119] Wall Hours: Per Job,[11] Wall Hours: Per Job,[120] Wall Hours: Per Job,[122] Wall Hours: Per Job,[123] Wall Hours: Per Job,[124] Wall Hours: Per Job,[125] Wall Hours: Per Job,[126] Wall Hours: Per Job,[127] Wall Hours: Per Job,[128] Wall Hours: Per Job,[129] Wall Hours: Per Job,[12] Wall Hours: Per Job,[130] Wall Hours: Per Job,[131] Wall Hours: Per Job,[132] Wall Hours: Per Job,[133] Wall Hours: Per Job,[134] Wall Hours: Per Job,[135] Wall Hours: Per Job,[136] Wall Hours: Per Job,[137] Wall Hours: Per Job,[138] Wall Hours: Per Job,[13] Wall Hours: Per Job,[140] Wall Hours: Per Job,[141] Wall Hours: Per Job,[142] Wall Hours: Per Job,[143] Wall Hours: Per Job,[144] Wall Hours: Per Job,[145] Wall Hours: Per Job,[148] Wall Hours: Per Job,[149] Wall Hours: Per Job,[14] Wall Hours: Per Job,[150] Wall Hours: Per Job,[151] Wall Hours: Per Job,[152] Wall Hours: Per Job,[153] Wall Hours: Per Job,[155] Wall Hours: Per Job,[156] Wall Hours: Per Job,[157] Wall Hours: Per Job,[158] Wall Hours: Per Job,[15] Wall Hours: Per Job,[160] Wall Hours: Per Job,[161] Wall Hours: Per Job,[162] Wall Hours: Per Job,[163] Wall Hours: Per Job,[165] Wall Hours: Per Job,[166] Wall Hours: Per Job,[167] Wall Hours: Per Job,[168] Wall Hours: Per Job,[16] Wall Hours: Per Job,[170] Wall Hours: Per Job,[172] Wall Hours: Per Job,[173] Wall Hours: Per Job,[175] Wall Hours: Per Job,[176] Wall Hours: Per Job,[178] Wall Hours: Per Job,[179] Wall Hours: Per Job,[17] Wall Hours: Per Job,[180] Wall Hours: Per Job,[181] Wall Hours: Per Job,[182] Wall Hours: Per Job,[183] Wall Hours: Per Job,[185] Wall Hours: Per Job,[186] Wall Hours: Per Job,[188] Wall Hours: Per Job,[189] Wall Hours: Per Job,[18] Wall Hours: Per Job,[190] Wall Hours: Per Job,[192] Wall Hours: Per Job,[193] Wall Hours: Per Job,[195] Wall Hours: Per Job,[196] Wall Hours: Per Job,[199] Wall Hours: Per Job,[19] Wall Hours: Per Job,[1] Wall Hours: Per Job,[200] Wall Hours: Per Job,[201] Wall Hours: Per Job,[203] Wall Hours: Per Job,[204] Wall Hours: Per Job,[205] Wall Hours: Per Job,[206] Wall Hours: Per Job,[207] Wall Hours: Per Job,[208] Wall Hours: Per Job,[209] Wall Hours: Per Job,[20] Wall Hours: Per Job,[210] Wall Hours: Per Job,[211] Wall Hours: Per Job,[212] Wall Hours: Per Job,[213] Wall Hours: Per Job,[214] Wall Hours: Per Job,[215] Wall Hours: Per Job,[216] Wall Hours: Per Job,[217] Wall Hours: Per Job,[218] Wall Hours: Per Job,[219] Wall Hours: Per Job,[21] Wall Hours: Per Job,[220] Wall Hours: Per Job,[221] Wall Hours: Per Job,[222] Wall Hours: Per Job,[223] Wall Hours: Per Job,[224] Wall Hours: Per Job,[225] Wall Hours: Per Job,[226] Wall Hours: Per Job,[227] Wall Hours: Per Job,[22] Wall Hours: Per Job,[230] Wall Hours: Per Job,[232] Wall Hours: Per Job,[233] Wall Hours: Per Job,[235] Wall Hours: Per Job,[236] Wall Hours: Per Job,[238] Wall Hours: Per Job,[239] Wall Hours: Per Job,[23] Wall Hours: Per Job,[240] Wall Hours: Per Job,[241] Wall Hours: Per Job,[243] Wall Hours: Per Job,[244] Wall Hours: Per Job,[245] Wall Hours: Per Job,[247] Wall Hours: Per Job,[248] Wall Hours: Per Job,[249] Wall Hours: Per Job,[24] Wall Hours: Per Job,[250] Wall Hours: Per Job,[251] Wall Hours: Per Job,[252] Wall Hours: Per Job,[253] Wall Hours: Per Job,[254] Wall Hours: Per Job,[255] Wall Hours: Per Job,[256] Wall Hours: Per Job,[25] Wall Hours: Per Job,[26] Wall Hours: Per Job,[27] Wall Hours: Per Job,[288] Wall Hours: Per Job,[28] Wall Hours: Per Job,[29] Wall Hours: Per Job,[2] Wall Hours: Per Job,[30] Wall Hours: Per Job,[31] Wall Hours: Per Job,[32] Wall Hours: Per Job,[33] Wall Hours: Per Job,[34] Wall Hours: Per Job,[35] Wall Hours: Per Job,[36] Wall Hours: Per Job,[37] Wall Hours: Per Job,[38] Wall Hours: Per Job,[390] Wall Hours: Per Job,[39] Wall Hours: Per Job,[3] Wall Hours: Per Job,[40] Wall Hours: Per Job,[41] Wall Hours: Per Job,[42] Wall Hours: Per Job,[43] Wall Hours: Per Job,[44] Wall Hours: Per Job,[45] Wall Hours: Per Job,[46] Wall Hours: Per Job,[47] Wall Hours: Per Job,[48] Wall Hours: Per Job,[49] Wall Hours: Per Job,[4] Wall Hours: Per Job,[50] Wall Hours: Per Job,[51] Wall Hours: Per Job,[52] Wall Hours: Per Job,[53] Wall Hours: Per Job,[54] Wall Hours: Per Job,[55] Wall Hours: Per Job,[56] Wall Hours: Per Job,[57] Wall Hours: Per Job,[58] Wall Hours: Per Job,[59] Wall Hours: Per Job,[5] Wall Hours: Per Job,[60] Wall Hours: Per Job,[61] Wall Hours: Per Job,[62] Wall Hours: Per Job,[63] Wall Hours: Per Job,[64] Wall Hours: Per Job,[65] Wall Hours: Per Job,[66] Wall Hours: Per Job,[67] Wall Hours: Per Job,[68] Wall Hours: Per Job,[69] Wall Hours: Per Job,[6] Wall Hours: Per Job,[70] Wall Hours: Per Job,[71] Wall Hours: Per Job,[72] Wall Hours: Per Job,[73] Wall Hours: Per Job,[74] Wall Hours: Per Job,[75] Wall Hours: Per Job,[76] Wall Hours: Per Job,[77] Wall Hours: Per Job,[78] Wall Hours: Per Job,[79] Wall Hours: Per Job,[7] Wall Hours: Per Job,[80] Wall Hours: Per Job,[81] Wall Hours: Per Job,[82] Wall Hours: Per Job,[83] Wall Hours: Per Job,[84] Wall Hours: Per Job,[85] Wall Hours: Per Job,[86] Wall Hours: Per Job,[87] Wall Hours: Per Job,[88] Wall Hours: Per Job,[89] Wall Hours: Per Job,[8] Wall Hours: Per Job,[90] Wall Hours: Per Job,[91] Wall Hours: Per Job,[92] Wall Hours: Per Job,[93] Wall Hours: Per Job,[94] Wall Hours: Per Job,[95] Wall Hours: Per Job,[96] Wall Hours: Per Job,[97] Wall Hours: Per Job,[98] Wall Hours: Per Job,[99] Wall Hours: Per Job,[9] Wall Hours: Per Job
2015-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,8.19899063,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076,4.0381,4.36,0.0,7.82720357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,9.75971667,0.37485,0.0,0.0,0.0,,0.0,,0.0,12.61495,0.0525,0.0,0.0,0.0,0.0,0.0,,0.0,3.05230897,,0.0,0.0,0.0,,0.0,24.0,0.0,0.0,0.23323333,0.0,,0.0,0.0,0.0,,5.3632,0.0,0.0,,0.0,0.0,0.0,11.06625,3.30092242,9.8208,0.0,0.0,,0.0,0.0,,0.0,0.0,9.208475,,0.0,,0.0,0.0,,0.0,3.2276125,0.0,0.0,0.0,0.0,,,0.0,21.5125,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,9.22568333,3.6478,0.0,0.0,0.0,,0.0,0.0,4.21696,0.0,0.0,,0.0,0.0,3.23692095,10.99492,0.0,1.50676966,0.0,13.45546667,0.4425,0.0,0.0,0.0,,0.0,3.32931515,11.9775,0.0,0.0,0.0,0.0,6.4021,0.0,0.0,0.3839,0.0,5.16690073,0.0,0.0,0.0,0.0,0.0,0.0,6.3028,0.0,0.0,0.0,7.79805,5.57213333,0.0,0.0,0.20994,5.85328889,4.9928,0.0,0.0,0.0,,3.63321311,0.0,0.0,0.0,4.44296667,0.0,0.0,0.0,0.0,0.0,0.0,2.66884,7.4761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.27482425,0.0,0.56866,0.0,0.0,0.0,0.0,2.18916667,0.0,0.0,0.0,2.24754
2015-11-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,7.91246667,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2442069,0.0,23.0887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,16.45878,0.0,0.0,0.0,0.0,,0.0,,0.0,12.55516667,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.56780857,,0.0,0.0,0.0,,0.0,0.2747,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,24.0,0.0,0.0,,0.0,0.0,0.0,14.5008,5.37753135,24.0,0.0,0.0,,0.0,0.0,,0.0,0.0,12.56601667,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.14,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,14.94643333,4.3581,0.0,0.0,0.0,,0.0,0.0,22.437575,0.0,0.0,,0.0,0.0,3.50829583,6.63498333,0.0,5.03936286,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,13.41860952,0.0,0.0,0.0,0.0,0.0,16.01026667,0.0,0.0,0.0,0.0,6.93603197,0.0,0.0,0.0,0.0,0.0,0.0,22.8447,0.0,0.0,0.0,0.62128,6.7229,0.0,0.0,0.255775,9.22739524,24.0,0.0,0.0,0.0,,8.37685,0.0,0.0,0.0,5.4279,0.0,0.0,0.0,0.0,0.0,0.0,11.09765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.55554963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76378667
2015-11-08,0.0,0.0,0.0,0.0,0.0,1.0058,0.0,,0.0,0.0,7.72421449,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1836,0.0,2.7227,2.54882985,0.0,6.5657125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,16.5369,,,,8.110975,0.0,0.0,0.0,0.0,,0.0,,0.7478,6.33335,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.11950621,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,16.71431667,0.0,0.0,,0.0,0.0,0.0,14.2553,4.49226236,6.1686,0.0,0.0,,0.0,0.0,,0.0,0.0,1.91552857,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,9.75293,0.0,0.0,0.0,0.0,,0.0,0.13615,14.09921667,0.0,0.0,,0.0,0.0,3.16571266,6.5983875,0.0,4.4069825,0.0,16.2261,0.0,0.0,0.0,0.0,,0.0,4.16554792,0.0,0.0,0.0,0.0,0.0,8.307,0.0,0.0,0.0,0.0,5.98347955,0.0,0.0,0.0,0.0,0.0,0.0,11.356475,0.0,0.0,0.0,6.17047222,0.0,0.0,0.0,0.25013571,4.97604583,19.0081,0.0,0.0,0.0,,8.58523913,0.0,0.0,0.0,9.8828,0.0,0.0,0.0,0.0,0.0,0.0,6.300025,6.0047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.01328711,0.0,0.0,0.0,0.0,0.0,0.0,1.1471,0.0,0.0,0.0,0.98871481
2015-11-09,0.0,0.0,0.0,0.0,0.0,2.0019,0.0,,0.0,0.0,1.37763333,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.602025,6.54875,3.98016296,0.0,3.04521364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0019,0.0,0.0,,,24.0,,,,7.303675,0.0,0.0,0.0,0.0,,0.0,,0.0,5.3061,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.993986,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,6.34656667,0.0,0.0,,0.0,0.0,0.0,9.7453,2.9167069,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,9.7823,,0.0,,0.0,0.0,,0.0,0.32615,0.0,0.0,0.0,0.0,,,0.0,0.0225,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,7.66976923,0.5008,0.0,0.0,0.0,,0.0,3.0035,10.817425,2.4297,0.0,,0.0,0.0,3.97110906,13.264,0.0,3.93679722,0.0,0.63415,2.3593,0.0,0.0,0.0,,2.7339,5.49527647,1.51788,0.0,0.0,0.0,0.0,15.0895,13.9786,0.0,2.72303333,0.0,5.51569482,0.0,0.0,0.0,0.0,0.0,0.0,16.06055,0.0,0.0,0.0,12.77383913,0.0,0.0,0.0,0.0,6.07557037,4.1542,0.0,0.0,0.0,,1.92237184,0.0,0.0,0.0,8.5844,0.0,0.0,0.0,0.0,0.0,0.0,11.64603333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.92381091,0.0,2.92706,0.0,0.0,0.0,0.0,1.0053,0.0,0.0,2.005475,2.78784444
2015-11-10,0.00323333,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.71626,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.04772,2.1975,4.29307091,0.0,6.57587143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2867,0.0,0.0,,,7.4708,,,,7.891675,0.0,0.0,0.0,0.0,,0.0,,0.0,10.2353,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.19061577,,0.0,0.0,0.0,,0.0,22.7767,0.0,0.0,0.0118,0.0,,0.0,0.0,0.3761,,8.06024737,0.0,0.0,,0.0,0.0,0.0,12.18845,4.32112026,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,11.2153,,0.0,,0.0,0.0,,0.0,0.205,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0056,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,9.38901,0.21483333,0.0,0.0,0.0,,0.00611111,0.87973333,18.322975,0.0,0.0,,0.0,0.0,5.75448257,2.45217333,0.0,7.604775,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.54476957,1.18788,0.0,0.0,0.0,0.0,16.4833,0.0,3.712925,0.0072,0.0,5.6231516,0.0,0.0,0.0,0.0,0.0,0.0,17.1689,0.0,0.0,0.0,7.20581163,6.53496667,0.0,0.0,0.0,3.68822,24.0,0.0,0.0,0.0,,3.79903071,0.0,0.0,0.10528333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72812,2.74896667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.29372484,0.0,0.43643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.05666667
2015-11-11,0.0,0.0328,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,6.73664634,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.494175,0.0,5.40235,0.0,2.97311905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8593,0.0,0.0,,,0.06566667,,,,6.53305385,0.0,0.0,0.0,0.0,,0.0,,0.8398,1.5240125,0.0,0.0,0.0,1.4289,0.0,0.0,,0.0,3.38803068,,0.0,0.0,0.0,,0.0,17.3558,0.0,0.0,0.0131,0.0,,0.0,0.0,6.7896,,18.59677273,0.0,0.0,,0.0,0.0,0.0,6.54173333,3.96961347,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,5.93454545,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,13.43915714,0.0,0.0,0.0,0.0,,0.0,0.09215,7.80985,0.0,0.0,,0.0,0.0,3.48232751,2.4632,0.0,7.01948261,0.0,0.0,0.0,0.0,0.0,0.0,,2.4889,0.69331227,1.08079167,0.0,0.0,0.0,0.0,8.9173,0.0,10.571525,0.0,0.0,7.3466875,1.4607,0.0,0.0,0.0,0.0,0.0,15.7547,0.0,0.0,0.0,4.93184444,14.45845,0.0,0.0,0.0,3.48645417,19.8506,0.0,0.0,0.0,,4.02829048,0.0,0.0,10.0036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8425,2.89776667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.27126667,0.0,0.0,0.0,0.0,0.0,0.0,1.0067,0.0,0.0,0.0,9.44225882
2015-11-12,7.8317,0.46555,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,6.2196027,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.755075,4.2925,4.44740556,0.0,5.87553846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5686,0.0,0.0,,,5.615,,,,5.42130833,0.0,0.0,0.0,0.0,,0.0,,0.0,17.14491429,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.56357778,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0117,0.0,,0.0,0.0,0.0,,9.6954,0.0,0.0,,0.0,0.0,0.0,6.6394,5.09940613,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,11.89315,,0.0,,0.0,0.0,,0.0,7.09466,0.0,0.0,0.0,0.0,,,0.0,9.9119,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,9.185,2.47186667,0.0,0.0,0.0,,0.0,6.2878875,5.91018,0.0,0.0,,0.0,0.0,4.60119824,5.33034444,0.005,2.38991628,0.0,0.0,0.3725,0.0,0.0,0.0,,11.47445,4.09133448,2.52058571,0.0,0.0,0.0,0.0286,7.1017,0.0,0.0,0.9457,0.0,3.94574271,1.37015,0.0,0.0,0.0,0.0,0.0,24.0,2.8414,0.0,0.0,5.03823548,7.30175,0.0,0.0,0.0,3.55241667,0.3156,0.0,0.0,0.0,,4.74759706,0.0,0.0,13.3397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0306,2.90673333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.99596148,0.0,0.0,0.0,0.0,0.0,0.0,1.0067,0.0,0.0,0.0,4.33446875
2015-11-13,8.81695,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.26128,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12411053,0.0,0.0,0.0,0.0,11.9815,0.0,0.962172,0.0836,5.2967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,8.7936,,,,3.67722,0.0,0.0,0.0,0.0,,0.0,,0.0,4.72671667,0.0,0.0,0.0,0.0,0.0,0.0481,,0.0,3.344012,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.06010769,0.0,,0.0,0.0,0.0,,17.17928,0.0,0.0,,0.0,0.0,0.0,5.975,3.33224284,0.0111,0.0,0.0,,0.0,0.0,,0.0,0.0,5.9275,,0.0,,0.0,0.0,,0.0,2.1658,0.0,0.0,0.0,0.0,,,0.0,14.0931,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,18.89556667,0.12915,0.0,0.0,0.0,,0.0,1.31715882,14.40432,0.0,0.0,,0.0,0.0,4.09954282,7.26000909,0.0,3.70505625,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,7.00725,3.00315714,0.0,0.0,0.0,0.0,24.0,0.0,1.0056,17.0239,0.0,4.75664859,1.4917,0.0,0.0,0.0,0.0,0.0,2.4697,2.70515,0.0,0.0,4.77516111,5.73436667,0.0,0.0,2.6569,5.0953322,7.35,0.0,0.0,0.0,,6.6988883,0.0,0.0,4.6514,0.0,0.0,0.0067,0.0,0.0,0.0,0.0,0.06395,2.6751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.24205661,0.0,0.0,0.0,0.0,0.0,0.0,1.0028,0.0,0.0,0.0,3.15574167
2015-11-14,21.17443333,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,5.23036429,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5208,1.16376667,0.0,0.0,8.00823333,1.0856,13.25215,0.0,3.70871111,0.0,2.58713684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04905,0.0,0.0,,,0.0,,,,4.03368462,0.0,0.0,0.0,0.0,,0.0,,0.0,3.95423333,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.11544706,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.02553333,0.0,,0.0,0.0,0.0,,20.07735,0.0,0.0,,0.0,0.0,0.0,18.03,4.79967789,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,5.7465,0.0,,0.0,0.0,,,0.0,0.0,10.93672,0.0,0.0,0.0,0.0,,0.0,3.55065455,14.4782,0.0,0.0,,0.0,0.0,4.93450573,6.26888,1.0,1.06245094,0.0,0.0,13.1586,0.0,0.0,0.0,,7.4403,10.36811875,3.48646667,0.0,0.0,0.0,11.1406,12.86353333,0.0,12.4122,6.9789,0.0,5.32031603,4.1976,0.0,0.0,0.0,0.0,0.0,24.0,2.5847,0.0,0.0,3.71591111,12.0922,0.0,0.0,0.0,2.82709529,0.0,0.0,0.0,0.0,,3.71340268,0.0,0.0,0.0069,1.7536,0.0,0.0086,0.0,0.0,0.0,0.0,0.05801667,2.77875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.9718434,0.0,0.0,0.0,0.0,0.0,0.0,2.141725,0.0,0.0,0.0,3.60011053
2015-11-15,9.41165,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,10.01476,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.584985,0.0,0.0,0.0,1.89125,12.03786667,0.0,1.84425357,0.0,4.81011818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,16.6133,0.0,0.0,0.0,0.0,,0.0,,0.0,18.7912,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.18273581,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,6.6931875,0.0,0.0,,0.0,0.0,0.0,14.1275,4.05018048,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0106,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,12.9756,0.0,,0.0,0.0,,,0.0,0.0,9.91156667,0.0,0.0,4.9942,0.0,,0.0,3.33542222,18.89223333,0.0,2.8672,,0.0,0.0,3.16124224,11.5161,0.0,1.70430725,0.0,0.0,24.0,0.0,0.0,0.0,,24.0,7.71473261,7.14172,0.0,0.0,0.0,16.6544,10.84518333,0.0,2.5906,0.0153,0.0,6.88098206,2.23695,0.0,0.0,0.0,0.0,0.0,19.8833,2.2211,0.0,0.0,9.58593333,8.4186,0.0,0.0,0.1856,3.30736484,8.0081,0.0,0.0,0.0,,8.98831034,0.0,0.0,0.0097,2.6544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7316,0.0,0.0,0.0,0.1739,0.0,0.0,0.0,0.0,,2.49441964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7002
2015-11-16,7.13786667,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.86398,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79416,0.0,0.0,0.0,0.0,0.175,13.12594,0.0,1.06602167,0.0,8.18495714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0963,0.01,0.0,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,14.86723333,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.52956871,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,21.01556,0.0,0.0,,0.0,0.0,0.0,9.8725,3.69979306,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0142,,0.0,,0.0,0.0,,0.0,2.3992,0.0,0.0,0.0,0.0,,,0.0,0.1525,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,15.23335,0.12905,0.0,15.2711,0.0,,0.0,4.16274444,19.2024,0.0,0.0,,5.5272,0.0,1.75855816,2.9257,0.0,3.96304694,0.0,0.0,8.1997,0.0,0.0,13.5225,,16.5647,6.611098,5.85816,0.0,0.0,0.0,0.0,5.65622,0.0,0.0,0.0,0.0,3.34062551,0.0,0.0,0.0,0.0,0.0,0.0,4.03766,0.0,0.0,0.0,4.11015455,24.0,0.0,0.0,0.0,4.25050946,15.8911,0.0,0.0,0.0,,4.42241235,0.0,0.0,0.0,0.0,0.0,0.0092,0.0,0.0,0.0,0.0,0.0167,1.79244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.87702017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4716
