,[10] Wall Hours: Per Job,[11] Wall Hours: Per Job,[12] Wall Hours: Per Job,[13] Wall Hours: Per Job,[14] Wall Hours: Per Job,[15] Wall Hours: Per Job,[16] Wall Hours: Per Job,[17] Wall Hours: Per Job,[18] Wall Hours: Per Job,[19] Wall Hours: Per Job,[1] Wall Hours: Per Job,[20] Wall Hours: Per Job,[21] Wall Hours: Per Job,[22] Wall Hours: Per Job,[23] Wall Hours: Per Job,[24] Wall Hours: Per Job,[25] Wall Hours: Per Job,[26] Wall Hours: Per Job,[27] Wall Hours: Per Job,[28] Wall Hours: Per Job,[29] Wall Hours: Per Job,[2] Wall Hours: Per Job,[30] Wall Hours: Per Job,[31] Wall Hours: Per Job,[32] Wall Hours: Per Job,[33] Wall Hours: Per Job,[34] Wall Hours: Per Job,[35] Wall Hours: Per Job,[36] Wall Hours: Per Job,[37] Wall Hours: Per Job,[38] Wall Hours: Per Job,[39] Wall Hours: Per Job,[3] Wall Hours: Per Job,[40] Wall Hours: Per Job,[41] Wall Hours: Per Job,[42] Wall Hours: Per Job,[43] Wall Hours: Per Job,[44] Wall Hours: Per Job,[45] Wall Hours: Per Job,[46] Wall Hours: Per Job,[47] Wall Hours: Per Job,[48] Wall Hours: Per Job,[49] Wall Hours: Per Job,[4] Wall Hours: Per Job,[50] Wall Hours: Per Job,[51] Wall Hours: Per Job,[52] Wall Hours: Per Job,[53] Wall Hours: Per Job,[54] Wall Hours: Per Job,[55] Wall Hours: Per Job,[56] Wall Hours: Per Job,[57] Wall Hours: Per Job,[58] Wall Hours: Per Job,[59] Wall Hours: Per Job,[5] Wall Hours: Per Job,[60] Wall Hours: Per Job,[61] Wall Hours: Per Job,[62] Wall Hours: Per Job,[63] Wall Hours: Per Job,[64] Wall Hours: Per Job,[65] Wall Hours: Per Job,[66] Wall Hours: Per Job,[67] Wall Hours: Per Job,[68] Wall Hours: Per Job,[6] Wall Hours: Per Job,[70] Wall Hours: Per Job,[71] Wall Hours: Per Job,[72] Wall Hours: Per Job,[7] Wall Hours: Per Job,[8] Wall Hours: Per Job,[9] Wall Hours: Per Job
2016-01-09,4.68596,11.6209,3.91927778,0.0,0.0,0.0167,5.2361,0.0,2.38895,0.0,2.80371195,9.1353875,0.0,7.2403,0.0,3.25344,1.44392222,0.0,0.0,0.0,0.0,4.96312246,0.0172,0.0169,0.0,2.0058,0.0,0.0,0.8972,0.0,0.0,0.0,9.05729091,0.0167,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,6.21355085,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,24.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,10.02935,0.0,0.0,1.07616667,2.25261875,10.53329388,0.0
2016-01-10,3.39274444,10.84736667,4.78804615,0.0,0.0,0.5017,5.05526364,3.71835,3.8047,0.0,10.35655261,3.27629412,0.0,6.18235,0.395,3.57235714,1.43336667,0.0,0.0,0.0,0.0,2.69225664,0.0,0.0,0.0,0.0,0.0,0.0,3.2108,0.0,0.0,0.0,6.94897979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.56445132,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,10.25699091,0.0,,,0.0,0.1547,0.0,0.0,0.0,0.0,9.50042,0.0,0.0,0.42949231,3.21979286,10.49223043,17.15586667
2016-01-11,3.79635714,10.78536667,3.26404884,0.0764,0.0,0.005,8.2815625,0.0817,1.19977273,0.0,2.56811824,9.65694,2.79396,3.78055,0.0,1.17316087,0.0,0.0,0.0,0.0,0.0,1.17437349,0.0,0.0,0.022275,0.0,0.0,0.0,4.6725,0.0,0.0,0.0,2.85112143,1.01801429,0.0,0.0061,0.0,0.0,0.0,0.0,,0.0,0.0,4.27172203,0.02415,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,13.9175,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.84416429,0.0,0.0,1.51178077,4.20086667,6.69315246,15.04796667
2016-01-12,5.25785,9.3013875,5.69069118,0.0,0.0,0.0,6.48069565,0.0,1.581875,0.0,1.38905386,8.579,11.94695,3.4014,0.0,2.71555714,0.0,0.0,0.0,0.0,0.0,1.29953736,0.0,0.0,0.1264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08302383,1.59517143,0.0,11.0078,0.0103,0.0,0.0,0.0,,0.0,0.0,4.29811061,1.16856,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,8.05721111,0.0,,,0.0,0.00375,0.0,0.0,0.0,0.0,5.92027941,0.0,0.0,1.924125,6.69515714,6.50895417,1.34408333
2016-01-13,4.99669091,23.46936667,9.505608,0.0,4.9144,3.40965,11.22589474,0.0,1.1337,0.0,1.11980064,15.99703333,8.00103333,3.7247,0.0,15.93103333,0.565975,0.0,0.0,0.0,0.0,2.36916404,0.0,0.0,0.0439,0.0,0.0,0.0,1.16983333,0.0,0.0,0.0,11.179225,12.0529,0.0,18.9947,0.0,0.0,0.0,0.0,,0.0486,0.0,4.66923565,2.12382727,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,2.78182143,0.0,,,0.0,0.0908,0.0,0.0,0.0,0.0,10.13250952,0.0,0.0,3.3606625,8.32778,5.64848448,1.30445
2016-01-14,6.36265,4.45515882,6.82009048,0.00375,0.00853333,2.243675,5.68312857,0.0,1.74724167,1.61580769,1.11209501,6.7813,24.0,0.0,0.0,19.71065,1.42546667,0.0,0.0,0.0,0.0,2.80102112,0.0233,0.0,11.23585,0.0,0.0,0.0,4.5328,0.0,0.0,0.0,3.31098469,14.39754,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,7.34273371,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,3.46945625,0.0,,,0.0,0.00375,0.0,0.0,0.0,0.0,6.16496842,0.0,0.0,3.43548182,5.9148,4.62814063,9.77028
2016-01-15,6.05494615,14.73368,7.20283889,0.0,0.09406,2.01725,9.277985,6.85286667,4.88141667,4.1699,1.86254383,4.99727619,5.979025,0.0028,0.0,12.01985,0.1739,0.0,0.0,0.0,0.0,4.24542989,0.6138,0.0,5.216875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0122,7.22628,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,3.7550297,3.20905714,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,8.44175294,0.1611,,,0.0,0.0,0.0,0.0,0.0,0.0,5.48087273,0.0,0.0,6.752,3.3613875,3.642,1.6978
2016-01-16,16.32936364,11.607025,8.61828235,0.0,0.11306667,12.0547,9.83249375,24.0,4.3231,0.0,7.53388477,11.72073636,2.9789875,0.0,0.0,11.832625,0.0,0.0,0.0,0.0,0.0,3.28105906,1.459875,0.0,11.6467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.86361463,8.99865,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,8.04924783,3.6216,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,10.04316,0.0,,,0.0,3.12093333,0.0,0.0,0.0,0.0,1.53355094,0.0,0.0,0.95671667,7.94395,5.17540612,22.2279125
2016-01-17,7.94621842,24.0,6.06736154,0.0,0.0,17.6382,6.52550556,9.2542,6.2611,0.0,2.18851688,6.85765714,4.67333333,0.0,0.0,8.687525,0.0,0.0,0.0,0.0,0.0,1.51431861,2.9028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.03463333,5.53666154,0.0,0.0,0.0,0.0,0.01,0.0,,0.0,0.0,0.36219945,3.70189,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,10.84977143,0.0,,,0.0,2.9725,0.0,0.0,0.0,0.0,5.66383571,0.0,0.0,0.64945,5.48300909,8.63086667,7.03522353
2016-01-18,9.10416071,11.963275,2.49454,0.0,0.0,0.89165,6.00207826,0.0,0.0058,0.0,2.41595612,16.00213333,0.0,5.21932,0.0,6.9685875,0.0,0.0,0.0,0.0,0.0,0.86860844,0.0,0.0,0.0,0.0,0.0,0.0,2.3836,0.0,0.0,0.0,9.89259583,5.99768333,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.44929514,16.7714,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,10.17029,0.0,,,0.0,6.4489,0.0,0.0,0.0,0.0,7.62689,0.0,0.0,12.5597,2.40017027,1.94394118,2.54588824
2016-01-19,9.71250417,24.0,6.73367463,0.0,0.0,4.54155,11.20150714,0.2261,0.0,0.0,1.12863366,6.03925556,14.8975,9.59862,0.0,16.7628,1.61732222,0.0,0.0,0.0,0.0,0.86496842,0.1414,0.0,0.0,0.0,0.0,0.0,8.51445,0.0,0.0,0.0,3.76394324,7.67715455,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.71593846,6.8746,0.0,0.0,,0.0,1.3647,0.0,0.0,0.0,,10.00964167,0.1278,,,0.0,0.0,0.0,0.0,10.91915,0.0,4.75322759,0.0,0.0,1.54335,4.37822206,3.07451321,0.045075
2016-01-20,5.92689048,10.87896667,8.87338409,0.0,0.0,6.7486,1.88859385,0.4328,2.620975,0.0,1.85495355,11.61468889,24.0,4.319325,0.0,3.32396667,3.02183846,1.0458,0.0,0.0,0.0,1.06868007,0.0,0.0,0.09971429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38469048,14.13098889,0.0,0.0,0.0,0.0,0.0,0.0,,0.12355,0.0,1.97581222,5.6525,0.0,0.0,,0.0,18.2554,0.0,0.0,0.0,,8.95788182,0.0,,,0.0,0.0,0.0,0.0,3.51363333,0.0,11.78641579,0.0,0.0,0.0,4.80006389,2.45287791,0.45440645
2016-01-21,7.9587125,24.0,6.06520323,0.0,0.0,5.29573333,10.84243846,0.0,0.55422222,0.0,2.44429846,2.79808529,9.0692,8.65218571,0.0,8.57573333,1.1629,24.0,0.0,0.0,0.0,2.10078023,2.1728,0.0,0.69486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.04325517,12.32079091,0.0,6.1193,0.0,0.0,0.0,0.0,,0.0,0.0,1.603965,0.00973333,0.0,0.0,,0.0,0.8072,0.0,0.0,0.0,,9.19336667,0.0,,,0.0,3.27515,0.0,0.0,8.3905,0.0,5.18890938,0.0,0.0,0.0028,7.92164783,1.92236174,0.51691579
2016-01-22,8.02043333,11.9525,8.739015,0.0,0.0,8.19853333,6.90347778,0.0,1.85791667,0.0,5.55922766,10.96204444,0.0,5.883675,0.0,2.130825,0.0,16.4233,0.0,0.0,0.0,3.46674681,0.3165,0.0,1.8636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.197576,8.41654,0.0,4.364175,0.0,0.0,0.0,0.0,,0.0,0.0,6.29193659,0.0,0.0,0.0,,0.0,18.70375,0.0,0.0,0.0,,5.60905,0.0,,,0.0,5.5167,0.0,0.0,0.5019,0.0,9.27670213,0.0,0.0,0.98306875,2.5610875,5.02758158,6.48272
2016-01-23,9.66100714,24.0,8.973948,0.0,0.0,0.0061,10.26024444,0.0,4.59166667,0.0,4.46131057,3.88488947,0.0,5.04495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26663344,1.0953,0.0,14.25235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.84724091,10.98705833,0.0,11.8608,0.0,0.0,0.0,0.0,,0.0,0.0,4.63723864,0.10046667,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1.98458182,0.0,,,0.0,4.33073333,0.0,0.0,0.0,0.0,9.93791852,0.0,0.0,1.68277647,0.0,9.33256719,10.32855
2016-01-24,10.41286154,11.9018,15.60033182,0.0,0.01,0.0,9.7759125,3.5003,3.393825,1.24312,4.40880233,7.51809231,0.0,11.31975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4990249,1.07682941,0.0,18.6536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.57446875,10.88394,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.9992493,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,14.22103333,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,9.99302973,4.66875,0.0,6.714725,7.65343333,6.15525313,5.72922
2016-01-25,7.95151905,24.0,8.89535,0.0,0.0078,6.0325,4.27476154,4.5028,5.96844,5.83235,2.67303242,9.13677368,0.0,10.44588182,0.0,0.0,3.65573333,0.0,0.0,0.0,0.0,2.53105785,0.6267,0.0,7.0633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.233,13.93006667,0.0,6.6661,0.0,0.0,0.0,0.0,,0.57900625,0.0,6.50945873,0.08655,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,7.2449,0.0,,,0.0,0.0,0.0,0.0,9.11835,0.0,7.08155417,10.00795,0.0,2.9694125,5.39188,4.57578298,2.39
2016-01-26,9.74999615,4.85805,13.79627778,0.0,0.0,24.0,4.45424706,0.0,2.64665,0.1453,5.08103161,14.79586,0.0,14.32627143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52343091,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.92102188,9.63434545,0.0,6.4357,0.0,0.0,0.0,0.0,,0.96135714,0.0,9.19729868,0.0033,0.0,0.0,,0.0,11.550275,0.0,0.0,0.0,,10.95139231,0.0,,,0.0,0.0,0.0,0.0,0.89195,0.0,17.01975,14.2031,0.0,0.57078571,14.96485,3.5607087,0.0
2016-01-27,9.41984194,24.0,6.412585,0.0,0.0,17.9731,4.84881667,0.1453,5.20694,0.0,5.04799553,6.96156316,0.0,16.81958333,0.0,3.8289,0.0,0.0,0.0,0.0,0.0,2.01355156,4.0025,0.0,16.9417,0.0,0.0,0.0031,1.7978,0.0,0.0,0.0,9.07403478,10.12471818,0.0,4.36756667,0.0,0.0,0.0,0.0,,0.96756667,0.0,4.81507566,0.0033,0.0,0.0,,0.0,15.7572,0.0,0.0,0.0,,5.13561429,0.02,,,0.0,0.0,0.0,0.0,3.3897,0.0,6.87001429,3.66222,0.0,1.45578333,11.6209,3.4425127,0.04588
2016-01-28,7.53644,22.6936,8.59011765,0.0,0.0,9.95924286,4.60194783,12.108675,2.50988,1.8453,5.21971073,4.82651538,0.0,6.5067,0.0,5.37222,0.01,0.0,0.0,0.0,0.0,2.48733293,0.0,0.0,1.0954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.45284194,3.33399524,0.0,8.9925,0.0,0.0,0.0,0.0,,0.09635,0.0,3.37328698,1.766,0.0,0.0,,0.0,5.76515,0.0,0.0,0.0,,8.71784,0.0,,,0.0,0.09625,0.0,0.0,18.18415,0.0,3.91052045,23.66,0.0,1.28884,13.51953333,5.53002121,2.69536667
2016-01-29,8.76410833,23.4397,10.164325,0.3078,6.5922,24.0,2.655472,4.34695,0.0108,21.0031,5.93492274,4.35393529,0.0,11.9756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19251818,0.0,0.0,1.9226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.49458947,5.48928571,0.0,7.0581,0.0,0.0,0.0,0.0,,4.5286,0.0,2.36273265,3.425,0.0,0.0,,0.0,24.0,0.0,0.0,0.0,,18.0572,0.0,,,0.0,0.0178,0.0,0.0,0.0,0.0,12.62364634,3.17465556,0.0,0.6623,12.8122,3.93574694,11.0911
2016-01-30,12.71625714,22.9933,9.17538462,0.0,20.3893,6.1582,10.3193375,12.0068,9.4203,0.0,4.89084137,4.4373,0.0,23.08822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4234991,0.0292,0.0,0.01665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.20571111,7.02428696,0.0,11.9772,0.0,0.0,0.0,0.0,,0.0,0.0,1.86894394,3.09593333,0.0,0.0,,0.0,11.1511,0.0,0.0,0.0,,12.38323333,0.0,,,0.0,0.01015,0.0,0.0,12.84335,0.0,15.44974063,0.0,0.0,8.531175,0.0,8.07818148,11.7244
2016-01-31,11.64910714,23.5856,13.88022857,0.0,24.0,0.6771,12.20400769,7.1382,0.0,0.0,5.632304,9.49718333,0.0,6.95351667,0.0,0.0,0.0028,0.0,0.0,0.0,0.0,5.51201867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.22741818,7.598645,0.0,7.65845,0.0,0.0,0.0,0.0,,0.0,0.0,2.512325,3.2875,0.0,0.0,,0.0,10.42426667,0.0,0.0,5.0075,,19.2964,0.0,,,0.0,0.0,0.0,0.0,8.72845,0.0,12.61988,3.50332,0.0,7.52898,0.0,1.5298687,12.35075
2016-02-01,11.03062143,6.99243333,3.99595161,0.0,2.57646667,22.06015,4.49024375,1.2919,8.1547,0.0,5.18056503,5.21413158,0.0,24.0,0.0,0.195475,0.2285375,0.0,0.0,0.0,0.0,2.97814482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.18058261,8.530025,0.0,10.886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33422314,0.0,,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,11.45555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.73797083,2.58338333,,2.06987273,0.0,3.61715385,0.6666
2016-02-02,5.36955833,24.0,4.20303939,0.0,20.36165,4.7814,7.99022308,0.0,0.0,0.0,3.55776017,10.14056667,0.0,17.85162,0.0,0.02555,2.38229,0.0,0.0,0.0058,0.0,3.860692,0.0,0.0,0.0197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.19923333,14.45803,0.0,9.41265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.87331224,6.2294,,0.0,0.0,0.0,0.51945,0.0,0.0,0.0,0.0,7.3175,0.0,0.0,0.0,0.0,0.0147,0.0,0.0,21.3911,0.0,11.469104,3.97871111,,1.06026667,0.0,4.8019322,6.9697
2016-02-03,2.9449493,16.5961,19.91672143,0.0,20.4603,2.69671667,6.34837273,0.0,0.14,0.0,4.66305765,9.06551429,0.0,8.42932,0.0,2.948,2.18755,0.0,0.0,6.8372,0.0,1.68363268,0.0097,0.36,0.0,0.0,0.0,0.0,2.2567,0.0,0.0,0.0,6.67791628,15.9811375,0.0,11.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.51748706,2.2927,,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,6.45111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.75286571,2.2139,,1.0408,13.11920714,2.0988963,1.5423625
2016-02-04,3.03036795,23.5128,1.82635844,0.0,0.0,1.97068182,1.76532941,0.0,0.0,21.6469,0.9765385,1.5982,0.0,24.0,0.0,10.7299,0.0,0.0,0.0,24.0,0.0,1.61376526,0.0,2.0039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.94465185,6.11690769,0.0,3.1547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.95003827,10.43363333,,0.0,0.0,0.0,17.2939,0.0,0.0,0.0,0.0,14.26000938,0.0,0.0,0.0,0.0,0.14595,0.0,0.0,0.0,0.0,14.06217059,0.0,,1.2428,21.95042727,1.48508246,1.14522432
2016-02-05,1.39259125,10.84595,5.80186296,0.0,0.0028,1.90571613,3.446575,19.1858,4.82235,11.6111,4.35610282,1.499,0.0,6.94921818,0.0,14.0727,0.0,0.0,0.0,10.3364,0.0,1.24891452,0.0,6.0036,2.3861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75264231,6.61271538,0.0,0.0,0.7104,0.0,0.0,0.0,0.0,0.0,0.0,8.89870741,5.9469,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.18278947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.91055,0.0,,0.80155,8.665675,1.22674706,3.93975556
2016-02-06,4.57782963,24.0,13.34475,0.0,0.0,3.33272,11.81256,5.8208,3.4056,11.1715,8.66273776,12.284775,0.0,3.93486429,0.0,24.0,0.0,0.0,0.0,0.0,0.0,10.3878086,0.0,3.9817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.37968889,24.0,0.0,6.19805,0.86973889,0.0,0.0,0.0,0.0,0.0,0.0,8.43393269,8.79345,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.77678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.63539615,4.6475,,1.6426,5.00258889,2.89758846,3.42296667
2016-02-07,8.95178889,11.8471,4.69072857,0.0,0.0,2.63846364,4.95972,5.0069,0.0,0.0,7.31709444,0.19924583,0.0,13.6528,0.0,0.19885,0.0,0.0,0.0,0.0,0.0,6.49220065,0.0,20.0239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.68131667,13.106325,0.0,6.8761,1.56385,0.0,0.0,0.0,0.0,0.1714,0.0,7.4300725,6.2664,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.75415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7522,0.3872,,1.9989875,4.49471667,1.6169,7.8351
2016-02-08,3.14965,9.075,0.0047,0.0,0.0,0.0,2.8353,0.0,0.0,0.0,3.8458625,0.33686667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65152313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.92116104,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.96667,0.0,,1.452,0.0,2.53049231,3.8431
2016-02-09,0.30203333,0.0525,0.43369333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41659903,0.4118,0.0,0.05835,0.0,0.0,0.0,0.0,0.0,0.0442,0.0,0.85078132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.849275,0.2775,0.0,0.0444,0.0447,0.0,0.0,0.0,0.0,0.0,0.0,0.206125,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51416667,0.0,,0.0443,0.7714,0.28713333,0.0
2016-02-10,6.13906,1.38600909,11.66121111,7.31433333,0.00875,10.60815,3.61293333,3.48,0.0543,0.0,4.93244202,4.27241429,0.0,0.0143375,0.0,6.2045,2.32099231,0.0,0.0,0.003125,0.0,2.71139614,0.076525,0.0,1.87396667,0.0,0.0,0.0,0.28335,0.0,0.0,0.0,7.9615303,3.93963125,0.0,5.13915,0.21872,0.0,0.0,0.0,0.0,7.28,0.0,7.14267903,8.65546667,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.52159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.40343077,0.0,,0.38000769,6.13895,4.82652041,1.54435
2016-02-11,8.017795,9.165,2.15601863,9.14225,17.6553,7.10271111,4.11473333,3.3279,2.18991667,0.0,6.74367874,8.12846667,0.0,0.01445,0.0,6.49415714,0.1078,0.0,0.0,0.0,0.0,1.09111494,0.0,0.0217,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.73205238,13.80258571,0.0,5.0765,3.1637,0.0,0.0,0.0,0.0,0.0,0.0,16.47779545,3.2339,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.70527143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.60978667,0.0,,1.38805,1.8908,5.74769091,0.68536667
2016-02-12,4.519024,0.0,12.04683548,4.71018889,1.28555,2.70419,1.06533333,8.7154,7.0203,0.0,2.90198432,3.36938889,0.0,0.0,0.0,5.39646667,0.0167,0.0,0.0,0.0,0.0,1.23027841,5.0017,1.13375,19.1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15762549,6.05781667,0.0,0.75125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.60614545,0.0097,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3814875,0.0,0.0,0.0,0.0,0.1189,0.0,0.0,0.0,0.0,13.6729875,0.0,,1.56853333,0.0,4.25898421,0.10323333
2016-02-13,4.91241667,0.0,3.65391818,5.018325,6.5762,2.61875,7.75706667,0.0,6.35903333,0.0,4.28649763,3.618875,0.0,0.0,0.0,8.9175,0.0,0.0,0.0,0.0,0.0,1.27083211,12.6503,0.2054,4.29465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.04825294,2.6163,0.0,3.36445,0.24,0.0,0.0,0.0,0.0,6.5286,0.0,5.94974839,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5631,6.5286,0.0,0.0,0.0,14.4894,0.0,0.0,0.0,0.0,4.97388,0.00985,,0.97555,0.0,6.35733077,0.0
2016-02-14,10.16329375,0.0,14.61628235,9.752225,24.0,3.46235,13.349175,0.0,21.86838,0.0,10.42654765,13.047625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23357532,24.0,0.8067,10.22553333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7998,16.73701111,0.0,5.9573,0.0,0.0,0.0,0.0,0.0,14.9833,0.0,14.2104027,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.97965,12.0857,0.0,0.0,0.0,4.7894,0.0,0.0,0.0,0.0,11.05573077,6.4981,,0.39116,0.0,22.26005455,0.0
2016-02-15,7.3639625,0.0,11.034332,16.9406,9.82973333,3.40197778,6.409125,0.0,8.26987857,0.0,4.51357582,9.03561429,0.0,0.2514,0.0,0.21439032,0.0,0.0,0.0,0.0,0.0,2.96077918,11.3553,0.0,3.60622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.30621,8.47506875,0.0,6.05945,0.0,0.0,0.0,0.0,0.0,0.5011,0.0,7.50497692,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.43588333,2.6835,0.0,0.0,0.0,3.69365,0.0,0.0,0.0,0.0,7.83871818,4.6729,,0.97118636,0.0,4.90905385,0.0
2016-02-16,5.70402963,0.0,10.18873448,8.66896667,0.0,4.48894286,5.5719,0.0,17.9552875,0.0,5.02768837,14.30765,4.8178,0.0144,0.0,0.28920541,0.3018375,0.0,0.0,0.0,0.0,3.74765359,0.0,1.4092,7.56056667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1381,14.02305,0.0,12.63076667,0.0,0.0,0.0,0.0,0.0,12.85426667,0.0,7.35860476,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.13535,8.045,0.0,0.0,0.0,16.4472,0.0,0.0,0.0,0.0,3.22888333,14.1717,,0.7786625,0.0,5.81382571,9.2525
2016-02-17,4.506785,0.0,10.70768571,8.2989,0.0,6.0646,3.894,7.9931,16.66392222,0.0,6.24509945,8.52893,9.57546667,0.0144,0.0,24.0,3.8774,0.0,8.08915,0.0,0.0,3.6952346,6.4728,0.0,2.46295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9557,11.1211875,0.0,2.4911,0.0,0.0,0.0,0.0,0.0,1.23193659,0.0,10.44181061,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.87900769,0.0,0.0,0.0,0.0,15.31945,0.0,0.0,0.0,0.0,5.43862,0.0,,0.96178182,0.0,13.31573333,14.7506
