,[100] Wall Hours: Per Job,[108] Wall Hours: Per Job,[10] Wall Hours: Per Job,[114] Wall Hours: Per Job,[11] Wall Hours: Per Job,[120] Wall Hours: Per Job,[126] Wall Hours: Per Job,[128] Wall Hours: Per Job,[12] Wall Hours: Per Job,[13] Wall Hours: Per Job,[14] Wall Hours: Per Job,[15] Wall Hours: Per Job,[16] Wall Hours: Per Job,[17] Wall Hours: Per Job,[18] Wall Hours: Per Job,[19] Wall Hours: Per Job,[1] Wall Hours: Per Job,[20] Wall Hours: Per Job,[21] Wall Hours: Per Job,[22] Wall Hours: Per Job,[23] Wall Hours: Per Job,[24] Wall Hours: Per Job,[25] Wall Hours: Per Job,[26] Wall Hours: Per Job,[27] Wall Hours: Per Job,[28] Wall Hours: Per Job,[29] Wall Hours: Per Job,[2] Wall Hours: Per Job,[30] Wall Hours: Per Job,[31] Wall Hours: Per Job,[32] Wall Hours: Per Job,[33] Wall Hours: Per Job,[34] Wall Hours: Per Job,[35] Wall Hours: Per Job,[36] Wall Hours: Per Job,[38] Wall Hours: Per Job,[3] Wall Hours: Per Job,[40] Wall Hours: Per Job,[42] Wall Hours: Per Job,[43] Wall Hours: Per Job,[44] Wall Hours: Per Job,[45] Wall Hours: Per Job,[46] Wall Hours: Per Job,[47] Wall Hours: Per Job,[48] Wall Hours: Per Job,[4] Wall Hours: Per Job,[50] Wall Hours: Per Job,[52] Wall Hours: Per Job,[55] Wall Hours: Per Job,[56] Wall Hours: Per Job,[57] Wall Hours: Per Job,[59] Wall Hours: Per Job,[5] Wall Hours: Per Job,[60] Wall Hours: Per Job,[62] Wall Hours: Per Job,[63] Wall Hours: Per Job,[64] Wall Hours: Per Job,[65] Wall Hours: Per Job,[6] Wall Hours: Per Job,[72] Wall Hours: Per Job,[7] Wall Hours: Per Job,[86] Wall Hours: Per Job,[8] Wall Hours: Per Job,[90] Wall Hours: Per Job,[96] Wall Hours: Per Job,[99] Wall Hours: Per Job,[9] Wall Hours: Per Job
2016-02-03,0.0,0.0,18.05722,,0.0,,,0.0,2.89305,0.0,0.0,0.0,4.16718947,0.0,0.0,0.0,5.22673382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.88426349,0.0,0.0,0.03523333,0.0,0.0,0.0,0.0,0.0,4.62027895,0.0,0.0,0.0,0.0,,0.0,,0.0,6.12961009,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,7.34754,,10.74967241,0.0,0.0,0.0,10.62204545,0.0,,,2.76316
2016-02-04,0.0,0.0,15.17406,,0.0,,,0.0,2.2269,0.0,0.0,0.0,2.16092973,4.8592,0.0,0.0,5.17148012,0.0,0.0,0.0,0.03035714,0.0,0.0,0.0,0.0,0.0,0.0,6.71897662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4279625,0.0,0.0,0.0,0.0,,0.0,,0.0,7.16123279,0.0,0.0,0.0,0.0,,,7.1692,0.0,,0.0,18.3514,,13.427256,0.0,0.0,0.0,7.70847179,0.0,,,24.0
2016-02-05,0.0,0.0,4.92585,,0.0,,,0.0,12.00335,0.0,0.0,0.0,5.62829167,4.0175,0.0,0.0,5.83413338,5.26065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.76391923,0.0,0.0,0.5269,0.0,0.0,0.0,0.0,0.0,3.57255,0.0,0.0,0.0,0.0,,0.0,,0.0,7.316916,0.0,0.0,0.0,0.0,,,10.9507,0.0,,0.0,10.41566667,,11.49096923,0.0,0.0,0.0,8.31577879,0.0,,,15.8739
2016-02-06,0.0,0.0,8.01936667,,0.0,,,0.0,12.6414,0.0,0.0,0.0,3.02113529,0.0,0.0,0.0,12.48780108,14.6581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81945,0.0,10.76762,0.0,0.0,0.615275,0.0,0.0,0.0,0.0,0.0,18.68005,0.0,0.0,0.0,0.0,,0.0,,0.0,10.70023636,0.0,0.0,0.0,0.0,,,14.28835,0.0,,0.0,0.4697,,19.14145926,0.0,0.0,0.0,9.455925,0.0,,,0.0
2016-02-07,0.0,0.0,5.5089,,0.0,,,0.0,0.0,0.0,0.0,0.0,2.07143333,0.0,0.0,0.0,9.76289875,0.1028,0.0,0.0,0.0,21.6269,0.0,0.0,0.0,0.0,0.0,6.17656364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8236,0.0,0.0,0.0,0.0,,0.0,,0.0,7.73737059,0.0,0.0,0.0,0.0,,,2.8004,0.0,,0.0,1.3934,,13.07942632,0.0,0.0,0.0,4.70143158,0.0,,,0.0
2016-02-08,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,1.2326,0.0,0.0,0.0,6.84098167,0.0,0.0,0.0,0.1168,0.1161,0.0,0.0,0.0,0.0,0.0,0.1006625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.10837143,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.92798,0.0,,,0.0
2016-02-09,0.0,0.0,0.174925,,0.0,,,0.0,0.32475,0.0,0.0,0.0,0.30028,0.0,0.0,0.0,2.22882295,0.215,0.0,0.0,0.17074,0.3375,0.0,0.0,0.0,0.3375,0.0,0.17497619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09078636,0.0,0.0,0.0,0.0,,0.0,,0.0,0.26400476,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.3383,,0.2633375,0.0,0.0,0.0,0.33449333,0.0,,,0.0
2016-02-10,0.0,0.0,11.60385,,0.0,,,0.0,24.0,0.0,0.0,0.0,13.03283684,0.0,0.0,0.0,7.52505172,4.14435,0.0,0.0,0.99306667,11.9979,0.0,0.0,0.0,0.4944,0.0,8.28266327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.66522727,0.0,0.0,0.0,0.0,,0.0,,0.0,13.66977273,0.0,0.0,0.0,0.0,,,0.0033,0.0,,0.0,6.07426667,,18.40536667,0.0,0.0,0.0,15.49651,0.0,,,2.68555
2016-02-11,0.0,0.0,9.90955,,0.0,,,0.0,8.2257,0.0,0.0,0.0,8.77306429,0.0,0.0,0.0,7.3561125,11.85875,3.8167,0.0,0.1662,9.5482,0.0,0.30905,0.0,0.0,0.0,9.37842128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.95947143,0.0,0.0,0.0,0.0,,0.0,,0.0,12.89038182,0.0,0.0,0.0,0.0,,,0.0033,0.0,,0.0,21.35526667,,15.76815714,0.0,0.0,0.0,10.11118125,0.0,,,8.8289
2016-02-12,0.0,0.0,0.93152105,,0.0,,,0.0,8.3864,0.0,0.0,0.0,2.95826667,0.0,0.2458,0.0,4.87029939,0.0,0.0,0.0,0.93833333,11.7768,0.0,0.0,0.0,0.0167,0.0,3.22433838,1.68708333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.47122222,0.0,0.0,0.0,0.0,,0.0,,0.0,9.21974286,0.0,0.0,0.0,0.0,,,0.37885472,0.0,,0.0,4.45723,,10.40781429,0.0,0.0,0.0,4.90856316,0.0,,,4.7956
2016-02-13,0.0,0.0,5.212835,,0.0,,,0.0,0.0,0.0,0.0,0.0,2.54324,0.0,4.9389,0.0,6.50261181,0.0,0.0,0.0,0.0,4.6525,0.0,6.3442,0.0,0.2436,0.0,9.11973125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.331875,0.0,0.0,0.0,0.0,,0.0,,0.0,8.317695,0.0,0.0,0.0,0.0,,,7.39455,0.0,,0.0,1.97503333,,7.15622857,0.0,0.0,0.0,4.1162,0.0,,,6.3425
2016-02-14,0.0,0.0,9.864325,,0.0,,,0.0,0.0,0.0,0.0,0.0,5.73685714,0.0,0.0,0.0,8.79845768,0.1647,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,10.54270682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,,0.0,,0.0,21.11434286,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,5.0639,,24.0,0.0,0.0,0.0,5.98247143,0.0,,,11.5903
2016-02-15,0.0,0.0,11.73566923,,0.0,,,0.0,0.0,0.0,0.0,0.0,5.245275,0.0,0.0,0.0,7.55144809,6.2164,0.0,0.0,0.30506,0.0,0.0,12.0111,0.0,7.25485,0.0,7.97658485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7708,0.0,0.0,0.0,0.0,,0.0,,0.0,7.18685455,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,10.4685,,11.96503636,0.0,0.0,0.0,17.1394,0.0,,,18.5964
2016-02-16,0.0,0.0,12.023075,,0.0,,,0.0,0.0,0.0047,0.0,0.0,9.2471,0.0,0.0,0.0,5.05295691,0.969375,0.0,0.0,1.2025,2.17984,0.0,22.6814,0.0,13.2267,0.0,9.67195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.209,0.0,0.0,0.0,0.0,,0.0,,0.0,9.5922093,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,7.65041818,,18.10785455,0.0,0.0,0.0,4.8294625,0.0,,,13.9503
2016-02-17,0.0,0.0,10.6869,,0.0,,,0.0,0.0,0.0104,0.0,0.0,6.57105,0.0,0.0,0.0,7.93668493,0.0,0.0,0.0,0.43968333,13.1881,0.0,5.61585,0.0,0.0,0.0,7.16635369,0.0,0.0,2.5961,0.0,0.0,0.0,0.0,0.0,13.1797,0.0,0.0,0.0,0.0,,0.0,,0.0,11.02615238,0.0,0.0,0.0,0.0,,,19.9394,0.0,,0.0,7.57627,,14.75233125,0.0,0.0,0.0,4.33702727,0.0,,,5.83445
2016-02-18,0.0,0.0,16.95101111,,0.0,,,0.0,0.0,0.0,0.0,0.0,4.59228,0.0,0.0,0.0,5.8595672,0.0,0.0,0.1378,0.7719,12.9778,0.0,5.67372,0.0,0.0,0.0,8.48219018,0.0,0.0,3.01345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,8.42596078,0.0,0.0,0.0,0.0,,,24.0,0.0,,0.0,6.4077625,,15.2932625,0.0,0.0,0.0,5.23487857,0.0,,,22.4433
2016-02-19,0.0,0.0,10.29731818,,0.0,,,0.0,12.05445,0.46816667,0.0,0.0,4.648825,0.0,0.0,0.0,4.59863444,0.0,0.0,0.0,0.2556,11.9903,0.0,13.82593333,0.0,0.0,0.0,7.5483908,0.0,0.0,0.0039,0.0,0.0,0.0,0.0,0.0,0.15985,0.0,0.0,0.0,0.0,,0.0,,0.0,3.96655283,0.0,0.0,0.0,0.0,,,1.38036667,0.0,,0.0,8.95452,,12.69479615,0.0,0.0,0.0,6.566124,0.0,,,17.2358
2016-02-20,0.0,0.0,13.10616,,0.0,,,0.0,8.5729,5.5956,0.0,0.0,7.11685,0.0,0.0,0.0,7.81846922,0.0,0.0,0.0,0.0,1.6375,0.0,24.0,0.0,0.0,0.0,12.38382143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08038571,0.0,0.0,0.0,0.0,,0.0,,0.0,7.3267625,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,6.6733,,18.6925,0.0,0.0,0.0,5.487835,0.0,,,9.03405
2016-02-21,0.0,0.0,10.14213333,,0.0,,,0.0,0.0,13.5361,0.0,0.0,9.45901111,0.0,0.0,0.0,5.44411868,0.0,0.0,0.0,0.0,0.0,0.0,14.49166667,0.0,3.630675,0.0,3.4399775,0.0,0.0,0.01445,0.0,0.0,0.0,0.0,0.0,22.3753,0.0,0.0,0.0,0.0,,0.0,,0.0,4.08368148,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,4.36716,,10.5666125,0.0,0.0,0.0,4.4756,0.0,,,12.6703
2016-02-22,0.0,0.0,6.72245,,0.0,,,0.0,0.0,9.36835,0.0,0.0,3.29392727,0.0,0.02,0.0,4.91051649,0.0,0.0,0.0,0.06100625,0.0,0.0,11.7379,0.0,1.58265,0.0,7.15362414,0.0,0.0,0.01541667,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,,0.0,,0.0,4.38533962,0.0,0.0,0.0,0.0,,,22.7353,0.0,,0.0,4.1473,,11.16696818,0.0,0.0,0.0,2.04378947,0.0,,,13.7072
2016-02-23,0.0,0.0,10.485,,0.0,,,0.0,0.0,6.615825,0.0,0.0,5.36516,0.0,0.0,0.0,5.57929597,0.0086,0.0,0.0,0.0,2.044175,0.0,11.5661,0.0,0.0386,0.0,4.5016375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.655,0.0,0.0,0.0,0.0,,0.0,,0.0,10.74909,0.0,0.0,0.0,0.0,,,24.0,0.0,,0.0,2.86803333,,11.2032,0.0,0.0,0.0,1.898796,0.0,,,11.61305
2016-02-24,0.0,0.0,4.37465833,,0.0,,,0.0,1.93515,13.54943333,0.0,0.0,4.8190125,0.0,0.0,0.0,6.23076734,1.76353333,0.0,0.0,0.0,7.05945,0.0,24.0,0.0,0.86945,0.0,3.82361712,0.0,0.0,5.9261125,0.0,0.0,0.0,0.0,0.0,0.7592,0.0,0.0,0.0,0.0,,0.0,,0.0,3.58533878,0.0,0.0,0.0,0.0,,,0.782725,0.0,,0.0,4.6524,,10.60218889,0.0,0.0,0.0,2.65414118,0.0,,,11.92155
2016-02-25,0.0,0.0,2.06112963,,0.0,,,0.0,0.0,2.75471429,0.0,0.0,6.91518,0.0,0.0,0.0,4.39576726,0.0667,0.0,0.0,0.0,4.5509,1.577575,7.052025,0.0,0.0,0.0,7.01218395,0.0,0.0,9.89954545,0.0,0.0,0.0,0.0,0.0,5.63656667,0.0,0.0,0.0,0.0,,0.0,,0.0,8.28361313,0.0,0.0,0.0,0.0,,,11.1321,0.0,,0.0,8.88,,9.57312353,0.0,5.02,0.0,1.62673333,0.0,,,7.7138
2016-02-26,0.0,0.0,9.45391818,,0.0,,,0.0,0.0,13.44945,0.0,0.0,11.10712,0.0,0.0,0.0,2.35216677,1.35985,0.0,0.0,2.895,11.80735,5.7964,8.10443333,0.0039,0.0,0.0,2.32362687,0.0,0.0,0.623,0.0,0.0,0.0,0.0,0.0,12.13805,0.0,0.0,0.0,0.0,,0.0,,0.0,11.7681873,0.0,0.0,0.0,0.0,,,10.51683333,0.0,,0.0,7.157225,,9.72028696,0.0,0.0,0.0,2.87026316,0.0,,,20.42405
2016-02-27,0.0,0.0,12.5632125,,0.0,,,0.0,3.77405,3.39008,0.0,1.2582,5.94558,0.0,0.0,0.0,3.11883453,3.0148,0.0,0.0,9.1736,16.8936,0.3642,24.0,0.0056,0.0,0.0,3.94401311,0.0286,0.0,7.59299545,0.0,6.5528,6.3936,0.0,0.0,6.21175,0.0,0.0,0.0,0.0,,0.0,,0.0,8.27931481,0.0,0.0,0.0,0.0,,,0.78622,0.0,,0.0,4.60853333,,14.7328,0.0,0.0,0.0,3.00303,0.0,,,0.0
2016-02-28,0.0,0.0,15.41272,,0.0,,,0.0,0.0,14.84385,0.0,0.0,12.82737778,0.0,0.0,0.0,5.29217292,24.0,0.0,0.0,0.0,0.0,0.59062857,12.0111,0.0,0.17478889,0.0,8.13667429,0.0,0.0,6.3497,0.0,5.93805,5.5922,0.0,0.0,22.28853333,0.0,0.0,0.0,0.0,,0.0,,0.0,6.357796,0.0,0.0,0.0,0.0,,,4.00737333,0.0,,0.0,2.62694,,13.20314,0.0,0.0,0.0,0.4225375,0.0,,,0.5314
2016-02-29,0.0,0.0,7.45169167,,5.4246,,,0.0,0.0072,0.0,0.0,0.0122,7.23763077,0.0,0.0,0.0,6.03741592,5.851,0.0,0.0,0.0,0.0,1.18375,24.0,0.0,0.14945,0.0,3.94373434,0.0,0.0,5.42672,0.0,0.0,0.0,0.0,0.0,10.58875,0.0,0.0,0.0,0.0,,0.0,,0.0,6.40266316,0.0,0.0,0.0,0.0,,,0.0097,0.0,,0.0,5.36266667,,9.80993077,0.0,0.0,0.0,0.40763333,0.0,,,7.23863333
2016-03-01,0.0,0.0,11.22165,,1.315,,,0.0,0.0,0.0,0.0,0.0,8.66454545,0.0,0.0,0.0,6.89660952,10.43545,0.0,0.0,0.0,0.0,0.0,12.01835,0.0,0.0,0.0,5.17665455,0.0,0.0,3.99624,0.0,0.0,0.0,6.5117,0.0,0.0272,0.0,0.0,0.0,0.0,,0.0,,0.0,7.41172941,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,10.87915,,15.31591429,0.0,0.0,0.0,3.47277273,0.0,,,4.07015
2016-03-02,0.0,0.0,10.20187143,,0.0,,,0.0,5.01015,0.0,0.0353,0.0,9.2133,1.42595,0.0394,0.0,1.89806633,9.5436,0.0,9.2825,0.0,9.3692,0.0,2.3864,0.0,0.0,0.0,7.09587791,0.0,0.0,7.52611667,0.0,4.61598333,0.0,5.8383,0.0,11.26608182,0.0,0.0,0.0,0.0,,0.0,,0.0,3.11578284,0.0,0.0,0.0,0.0,,,0.4317,0.0,,0.0,2.4678,,5.293944,0.0,0.0,0.0,1.49119524,0.0,,,0.2214
2016-03-03,0.0,0.0,22.40396667,,0.0,,,0.0,14.8461,0.0,0.0,0.0,11.31522727,0.0,0.0,0.0,5.91020299,14.4797,0.0,14.8425,0.5186,14.6567,0.0,0.99303333,0.0,2.123175,0.0,4.21341667,8.8114,0.0,12.29264667,0.0,20.25788,0.0,0.0,0.0,4.0262,0.0,0.0,0.0,0.0,,0.0,,0.0,10.94786087,0.0,0.0,0.0,0.0,,,0.51545,0.0,,0.0,3.83556667,,8.9392,0.0,0.0,0.0,0.23117,0.0,,,0.0
2016-03-04,0.0,0.0,5.17270909,,0.0,,,0.0,0.0,12.3631,10.1418,0.0,9.2662,0.0,14.75665,0.0,4.22170488,18.68455,0.0,19.8378,0.20526667,22.515,0.0,22.05436667,0.0,18.55055,0.0,5.28545278,12.9769,0.0,11.5458375,0.0,1.235,0.0,0.0,0.0,10.069,0.0,0.0,0.0,0.0,,0.0,,0.0,3.87538051,0.0,0.0,0.0,0.0,,,0.0275,0.0,,0.0,4.17526667,,6.83054545,0.0,0.0,0.0,2.09223889,0.0,,,0.0
2016-03-05,0.0,0.0,6.44006,,0.0,,,0.0,14.8269,9.1617,13.88015,0.0,8.15133571,0.0,9.2836,0.0,4.31979257,7.86055,0.0,4.1833,0.0,1.5253,0.0708,11.9939,0.0,0.0,0.0,8.83098293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,11.07112319,0.0053,0.0,0.0,0.0,,,3.2311,0.0,,0.0,4.690275,,15.52266667,0.0,0.0,0.0,5.52195333,0.0,,,19.76655
2016-03-06,0.0,0.0,1.7825,,0.0,,,0.0,9.1886,0.0,0.0,0.0,6.973905,0.0,0.0,0.0,3.31230562,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.047425,0.0,5.684286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.90656667,0.0,0.0,0.0,0.0,,0.0,,0.0,5.59543239,0.0,0.0,0.0,0.0,,,3.56015,0.0,,0.0,6.16,,11.323275,0.0,0.0,0.0,2.29784167,0.0,,,8.6211
2016-03-07,0.0,0.0,1.2319,,0.0,,,0.0,0.1214,0.0,0.0,0.0,5.34128611,0.0,0.0,0.0,5.46895533,2.6875,0.0,0.0,0.0,0.0,0.0,19.2286,0.0,2.45254,0.0,2.57420588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,,0.0,,0.0,4.311075,0.0,0.0,0.0,0.0,,,10.30786667,0.0,,0.0,7.3458,,11.16490417,0.0,0.0,0.0,3.42031538,0.0,,,2.0011
2016-03-08,0.0,0.0,1.79572308,,0.0,,,0.0,0.0,0.0,0.0,0.0,5.0741625,0.0,0.0,0.0,3.89612602,5.995925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52622093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.16365714,0.0,0.0,0.0,0.0,,0.0,,0.0,3.77551304,0.0,0.0,0.0,0.0,,,24.0,0.0,,0.0,4.07728462,,6.83345313,0.0,0.0,0.0,1.843696,0.0,,,0.0
2016-03-09,0.0,0.0,4.83495161,,0.0,,,0.0,0.0,0.0,0.0,0.0,3.89416389,0.0,0.0,0.0,2.65644552,4.0711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.50409535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036,0.0,0.0,0.0,0.0,,0.0,,0.0,3.79504483,0.0,0.0,0.0,0.0,,,7.2414,0.0,,0.0,6.0350875,,15.32827037,0.0,2.84386667,0.0,2.07753125,0.0,,,0.0
2016-03-10,0.0,0.0,18.6209,,0.0,,,0.0,0.0,0.0,0.0,0.0,9.3426875,0.0,0.0,0.0,4.14289106,4.78531667,0.0,0.0,0.0,0.0,0.0,5.9328,0.0,0.0169,0.0,2.10700769,0.0,0.0,1.1373,0.0,0.0,0.0,0.0,0.0,1.64365714,0.0,0.0,0.0,0.0,,0.0,,0.0,4.85495294,0.0,0.0,0.0,0.0,,,12.9086,0.0,,0.0,10.27945,,14.2479973,0.0,13.7529,0.0,4.28843636,0.0,,,0.0
2016-03-11,0.0,0.0,13.14945,,0.0,,,0.0,0.0,17.0414,0.0,0.0,6.69923125,0.0,0.0,0.0,5.3344325,8.20528333,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,3.09310411,0.0,0.0,7.973575,0.0,0.0,0.0,0.0,0.0,0.04915,0.0,0.0,0.0,0.0,,0.0,,0.0,3.14852105,0.0,0.0,0.0,0.0,,,24.0,0.0,,0.0,15.3246,,12.97895161,0.0,19.00416,0.0,2.61454545,0.0,,,0.0
2016-03-12,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.51205,0.0,0.0,8.49814667,0.0,2.0458,0.0,8.52434731,6.37062,0.0,0.0,0.0,0.0,0.0,18.1314,0.0,0.0,0.0,1.13455116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.63345,0.0,0.0,0.0,0.0,,0.0,,0.0,7.58433478,0.0,0.0,0.0,0.0,,,2.42,0.0,,0.0,6.995,,10.21303684,0.0,12.495,0.0,2.50466667,0.0,,,0.0
2016-03-13,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,1.95646,0.0,2.1585,0.0,6.82933879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5375,0.0,1.72805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,,0.0,,0.0,8.50153548,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,9.1075,,18.71772222,0.0,23.0,0.0,0.11357143,0.0,,,0.0
2016-03-14,0.0,0.0,13.98935,,0.0,,,0.0,0.0,1.2106,0.0,0.0,5.64285294,0.0,3.99528333,0.0,6.5505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13828333,0.0,4.60058571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44845,0.0,0.0,0.0,0.0,,0.0,,0.0,8.61009667,0.0,0.0,0.0,21.0231,,,0.0,0.0,,0.0,6.195075,,7.77043056,0.0,16.3064,0.0,0.0878,0.0,,,0.0
2016-03-15,0.0,0.0,24.0,,0.0,,,0.0,0.0,24.0,0.0,0.0,9.44514118,0.0,3.69258333,0.0,5.38346071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8254,0.0,0.85820317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8123,0.0,0.0,0.0,0.0,,0.0,,0.0,8.38898148,0.0,0.0,0.0,1.5392,,,0.0,0.0,,0.0,13.732525,,9.66803014,0.0,0.0,0.0,1.00745,0.0,,,0.0
2016-03-16,0.0,0.0,11.56315,,0.0,,,0.0,0.0,5.8706,0.0,0.0,3.60914545,0.0,3.9949,0.0,4.79373351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.98703279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.37564483,0.0,0.0,0.0,0.0,,0.0,,0.0,3.44748714,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,9.074425,,7.85311143,0.0,5.95234,0.0,0.50505556,0.0,,,0.0
2016-03-17,0.0,0.0,18.002575,,0.0,,,0.0,9.6379,0.0,0.0,0.0,5.7502,0.0,4.73444,0.0,6.95134953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19724915,0.0,0.0,0.015,0.0,0.0,0.0,6.8056,0.0,3.81392,0.0,0.0,0.0,0.0,,0.0,,0.0,2.01325345,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,14.25,,15.10472093,0.0,19.22145,0.0,0.1128125,0.0,,,0.0
2016-03-18,0.0,0.0,10.14120714,,0.0,,,0.0,24.0,0.0,0.0,0.0,5.3567381,0.0,3.88351667,0.0,6.4858118,10.0453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03779028,0.0,0.0,0.3467,0.0,0.0,0.0,0.79935,0.0,12.33114667,0.0,0.0,0.0,3.953475,,0.0,,0.0,3.67749189,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,9.37125,,8.3903913,22.2442,17.2886,0.0,1.48808125,0.0,,,0.0
2016-03-19,0.0,0.0,18.2757,,0.0,,,0.0,14.23155,15.6306,0.0,0.0,8.87113125,0.0,3.87708333,0.0,5.34575688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56686667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7574,0.0,0.0,0.0,11.98351667,,0.0,,0.0,2.11325294,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,12.6543,,19.96704762,11.9979,0.0,0.0,4.73794,0.0,,,0.0
2016-03-20,0.0,0.0,12.99736667,,0.0,,,0.0,20.9031,0.0,0.0,0.0,9.50391667,0.0,3.99675,0.0,6.65562481,0.0,0.86399091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.14762273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1614,0.0,0.0,0.0,11.34286667,,0.0,,0.0,3.11556585,0.0,0.0,0.0,0.0,,,3.50534286,0.0,,0.0,12.88916667,,9.98260476,11.9353,0.0,0.0,4.78998,0.0,,,0.0
2016-03-21,0.0,0.0,0.0,,0.0,,,0.0,14.475,2.72,0.0,0.0,7.42025769,0.0,3.55768333,0.0,4.95982609,0.2498,1.46928571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2709093,0.0,0.0,0.6436,0.0,0.0,0.0,0.0,0.0,12.53855,0.0,0.0,0.0,11.87528333,,0.0,,0.0,9.43562333,0.0,0.0,0.0,0.0,,,13.459925,0.0,,0.0,5.45453333,,12.70459259,11.9975,0.01055,0.0,0.307,0.0,,,0.0
2016-03-22,0.0,0.0,0.0,,0.0,,,0.0,15.46776667,19.3136,0.0,0.0,8.30675,0.0,3.68935,0.0,5.5803935,4.75894444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,4.84246377,0.0,0.0,0.6603,0.0,0.0,0.0,0.0,0.0,0.77151111,0.0833,0.0,0.0,11.855,,0.0,,0.0,3.712375,0.0,0.0,0.0,0.0,,,6.3636,0.0,,0.0,12.5469,,19.39306818,11.8807,4.33667273,0.0,0.19472308,0.0,,,0.0
